Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2015,Audi,ADX,AUDI,A7,E4UG-CAQ,0,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,2.52,21.8,1,Not eqipped,EADX10025147,MFR,No,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0269,0.233,329,0.0366,0.001,0.0145,0.01,30.9,MPG,27.9,30.6,34.1,,36.644,0.39789,0.016587,-18.861,0.27129,0.014666,SCR,Selective Catalytic Reduction,N,,,N,No averaging
2015,Audi,ADX,AUDI,A7,E4UG-CAQ,1,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,2.52,21.8,1,Not eqipped,EADX10024733,MFR,No,11,Cold CO,19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0352,0.37,409,0.17,0.002,0.0156,,24.8,MPG,20.6,24.6,29.7,,40.308,0.43768,0.018246,-16.975,0.29842,0.016133,SCR,Selective Catalytic Reduction,N,,,N,No averaging
2015,Audi,ADX,AUDI,A7,E4UG-CAQ,1,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,2.52,21.8,1,Not eqipped,EADX10024733,MFR,No,11,Cold CO,19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0352,0.37,409,0.17,0.002,0.0156,,24.8,MPG,20.6,24.6,29.7,,40.308,0.43768,0.018246,-16.975,0.29842,0.016133,DPF,Diesel Particulate Filter,N,,,N,No averaging
2015,Audi,ADX,AUDI,A7,E4UG-CAQ,1,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,2.52,21.8,1,Not eqipped,EADX10024733,MFR,No,11,Cold CO,19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0352,0.37,409,0.17,0.002,0.0156,,24.8,MPG,20.6,24.6,29.7,,40.308,0.43768,0.018246,-16.975,0.29842,0.016133,OC,Oxidation catalyst,N,,,N,No averaging
2015,Audi,ADX,AUDI,A7,E4UG-CAQ,1,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,2.52,21.8,1,Not eqipped,EADX10024734,MFR,No,95,SC03,19,Federal Cert Diesel 7-15 PPM Sulfur,SC03,0.0049,0.002,358,0.0721,0.001,0.0059,,28.4,MPG,,,,,36.644,0.39789,0.016587,-18.861,0.27129,0.014666,OC,Oxidation catalyst,N,,,N,No averaging
2015,Audi,ADX,AUDI,A7,E4UG-CAQ,1,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,2.52,21.8,1,Not eqipped,EADX10024734,MFR,No,95,SC03,19,Federal Cert Diesel 7-15 PPM Sulfur,SC03,0.0049,0.002,358,0.0721,0.001,0.0059,,28.4,MPG,,,,,36.644,0.39789,0.016587,-18.861,0.27129,0.014666,SCR,Selective Catalytic Reduction,N,,,N,No averaging
2015,Audi,ADX,AUDI,A7,E4UG-CAQ,1,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,2.52,21.8,1,Not eqipped,EADX10024734,MFR,No,95,SC03,19,Federal Cert Diesel 7-15 PPM Sulfur,SC03,0.0049,0.002,358,0.0721,0.001,0.0059,,28.4,MPG,,,,,36.644,0.39789,0.016587,-18.861,0.27129,0.014666,DPF,Diesel Particulate Filter,N,,,N,No averaging
2015,Audi,ADX,AUDI,A7,E4UG-CAQ,1,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,2.52,21.8,1,Not eqipped,EADX10024736,MFR,No,90,US06,19,Federal Cert Diesel 7-15 PPM Sulfur,US06,0.0021,0.002,309,0.0384,0,0.0014,,32.9,MPG,19.6,40.8,,,36.644,0.39789,0.016587,-18.861,0.27129,0.014666,OC,Oxidation catalyst,N,,,N,No averaging
2015,Audi,ADX,AUDI,A7,E4UG-CAQ,1,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,2.52,21.8,1,Not eqipped,EADX10024736,MFR,No,90,US06,19,Federal Cert Diesel 7-15 PPM Sulfur,US06,0.0021,0.002,309,0.0384,0,0.0014,,32.9,MPG,19.6,40.8,,,36.644,0.39789,0.016587,-18.861,0.27129,0.014666,SCR,Selective Catalytic Reduction,N,,,N,No averaging
2015,Audi,ADX,AUDI,A7,E4UG-CAQ,1,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,2.52,21.8,1,Not eqipped,EADX10024736,MFR,No,90,US06,19,Federal Cert Diesel 7-15 PPM Sulfur,US06,0.0021,0.002,309,0.0384,0,0.0014,,32.9,MPG,19.6,40.8,,,36.644,0.39789,0.016587,-18.861,0.27129,0.014666,DPF,Diesel Particulate Filter,N,,,N,No averaging
2015,Audi,ADX,AUDI,A7,E4UG-CAQ,1,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,2.52,21.8,1,Not eqipped,EADX10025148,MFR,No,3,HWFE,19,Federal Cert Diesel 7-15 PPM Sulfur,HWY,0.0027,0.003,194,0,0,0.0021,0.01,52.5,MPG,,,,,36.644,0.39789,0.016587,-18.861,0.27129,0.014666,DPF,Diesel Particulate Filter,N,,,N,No averaging
2015,Audi,ADX,AUDI,A7,E4UG-CAQ,1,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,2.52,21.8,1,Not eqipped,EADX10025148,MFR,No,3,HWFE,19,Federal Cert Diesel 7-15 PPM Sulfur,HWY,0.0027,0.003,194,0,0,0.0021,0.01,52.5,MPG,,,,,36.644,0.39789,0.016587,-18.861,0.27129,0.014666,SCR,Selective Catalytic Reduction,N,,,N,No averaging
2015,Audi,ADX,AUDI,A7,E4UG-CAQ,1,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,2.52,21.8,1,Not eqipped,EADX10025148,MFR,No,3,HWFE,19,Federal Cert Diesel 7-15 PPM Sulfur,HWY,0.0027,0.003,194,0,0,0.0021,0.01,52.5,MPG,,,,,36.644,0.39789,0.016587,-18.861,0.27129,0.014666,OC,Oxidation catalyst,N,,,N,No averaging
2015,Audi,ADX,AUDI,A7,E4UG-CAQ,1,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,2.52,21.8,1,Not eqipped,EADX10025149,MFR,No,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0259,0.209,333,0.038,0.003,0.0147,0.01,30.5,MPG,27.9,29.9,34.2,,36.644,0.39789,0.016587,-18.861,0.27129,0.014666,DPF,Diesel Particulate Filter,N,,,N,No averaging
2015,Audi,ADX,AUDI,A7,E4UG-CAQ,1,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,2.52,21.8,1,Not eqipped,EADX10025149,MFR,No,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0259,0.209,333,0.038,0.003,0.0147,0.01,30.5,MPG,27.9,29.9,34.2,,36.644,0.39789,0.016587,-18.861,0.27129,0.014666,OC,Oxidation catalyst,N,,,N,No averaging
2015,Audi,ADX,AUDI,A7,E4UG-CAQ,1,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,2.52,21.8,1,Not eqipped,EADX10025149,MFR,No,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0259,0.209,333,0.038,0.003,0.0147,0.01,30.5,MPG,27.9,29.9,34.2,,36.644,0.39789,0.016587,-18.861,0.27129,0.014666,SCR,Selective Catalytic Reduction,N,,,N,No averaging
2015,Audi,ADX,AUDI,A8,D3UG-DAQ,0,2.967,DADXV03.03UG,Car,240,,CPNA,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,5000,2.62,21.9,1,Not eqipped,DADX10022688,MFR,No,90,US06,19,Federal Cert Diesel 7-15 PPM Sulfur,US06,0.0012,0,319,0.066,0.002,0.0011,,31.9,MPG,18.8,39.7,,,40.69,0.36172,0.014957,-9.869,0.22788,0.012804,,,N,,,N,No averaging
2015,Audi,ADX,AUDI,A8,D3UG-DAQ,0,2.967,DADXV03.03UG,Car,240,,CPNA,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,5000,2.62,21.9,1,Not eqipped,DADX10022690,MFR,No,11,Cold CO,19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0451,0.32,409,,,0.016,,24.8,MPG,20.7,24.8,29.3,,44.759,0.39789,0.016453,-8.882,0.25067,0.014084,,,N,,,N,No averaging
2015,Audi,ADX,AUDI,A8,D3UG-DAQ,0,2.967,DADXV03.03UG,Car,240,,CPNA,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,5000,2.62,21.9,1,Not eqipped,DADX10022691,MFR,No,95,SC03,19,Federal Cert Diesel 7-15 PPM Sulfur,SC03,0.0082,0,372,0.104,0.001,0.0068,,27.4,MPG,,,,,40.69,0.36172,0.014957,-9.869,0.22788,0.012804,,,N,,,N,No averaging
2015,Audi,ADX,AUDI,A8,D3UG-DAQ,0,2.967,DADXV03.03UG,Car,240,,CPNA,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,5000,2.62,21.9,1,Not eqipped,DADX10022693,MFR,No,90,US06,19,Federal Cert Diesel 7-15 PPM Sulfur,US06,0.0022,0,329,0.041,0.002,0.0015,,30.9,MPG,18.5,38.2,,,40.69,0.36172,0.014957,-9.869,0.22788,0.012804,,,N,,,N,No averaging
2015,Audi,ADX,AUDI,A8,D3UG-DAQ,0,2.967,DADXV03.03UG,Car,240,,CPNA,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,5000,2.62,21.9,1,Not eqipped,DADX10023009,MFR,No,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0369,0.27,333,0.023,0,0.0263,0.01,30.5,MPG,27.3,30.6,33.1,,40.69,0.36172,0.014957,-9.869,0.22788,0.012804,,,N,,,N,No averaging
2015,Audi,ADX,AUDI,A8,D3UG-DAQ,0,2.967,DADXV03.03UG,Car,240,,CPNA,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,5000,2.62,21.9,1,Not eqipped,DADX10023010,MFR,No,3,HWFE,19,Federal Cert Diesel 7-15 PPM Sulfur,HWY,0.0035,0,198,0,0,0.0033,0.01,51.4,MPG,,,,,40.69,0.36172,0.014957,-9.869,0.22788,0.012804,,,N,,,N,No averaging
2015,Audi,ADX,AUDI,A8,D3UG-DAQ,0,2.967,DADXV03.03UG,Car,240,,CPNA,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,5000,2.62,21.9,1,Not eqipped,DADX10023011,MFR,No,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0382,0.27,345,0.028,0.001,0.0284,0.01,29.4,MPG,26.7,30.3,30.2,,40.69,0.36172,0.014957,-9.869,0.22788,0.012804,,,N,,,N,No averaging
2015,Audi,ADX,AUDI,Q5,D3UF-Q5A,0,2.995,DADXJ03.03UF,Both,272,6,CTUC,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4750,3.2,25.7,1,Not eqipped,DADX10022555,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,0.0368,1.15,387,0.016,,0.0068,,22.9,MPG,14.5,27.5,,,50.582,0.18448,0.023222,9.667,0.19171,0.021418,TWC,Three-way catalyst,N,,,N,No averaging
2015,Audi,ADX,AUDI,Q5,D3UF-Q5A,0,2.995,DADXJ03.03UF,Both,272,6,CTUC,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4750,3.2,25.7,1,Not eqipped,DADX10022712,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0227,0.55,384,0.022,,0.0045,0.01,23.2,MPG,21.3,22.9,25.3,,50.582,0.18448,0.023222,9.667,0.19171,0.021418,TWC,Three-way catalyst,N,,,N,No averaging
2015,Audi,ADX,AUDI,Q5,D3UF-Q5A,1,2.995,DADXJ03.03UF,Both,272,6,CTUC,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4750,3.2,25.7,1,Not eqipped,DADX10022562,MFR,No,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,0.329,1.52,475,0.029,,0.0271,,18.6,MPG,15,18.6,22.5,,55.64,0.20292,0.025544,10.633,0.21088,0.02356,TWC,Three-way catalyst,N,,,N,No averaging
2015,Audi,ADX,AUDI,Q5,D3UF-Q5A,1,2.995,DADXJ03.03UF,Both,272,6,CTUC,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4750,3.2,25.7,1,Not eqipped,DADX10022565,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,0.0399,1.36,388,0.017,,0.0078,,22.9,MPG,14.1,27.9,,,50.582,0.18448,0.023222,9.667,0.19171,0.021418,TWC,Three-way catalyst,N,,,N,No averaging
2015,Audi,ADX,AUDI,Q5,D3UF-Q5A,1,2.995,DADXJ03.03UF,Both,272,6,CTUC,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4750,3.2,25.7,1,Not eqipped,DADX10022566,MFR,No,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0159,0.3,464,0.022,,0.0018,,19.2,MPG,,,,,50.582,0.18448,0.023222,9.667,0.19171,0.021418,TWC,Three-way catalyst,N,,,N,No averaging
2015,Audi,ADX,AUDI,Q5,D3UF-Q5A,1,2.995,DADXJ03.03UF,Both,272,6,CTUC,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4750,3.2,25.7,1,Not eqipped,DADX10022713,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0255,0.67,396,0.019,,0.0051,0.01,22.5,MPG,21.2,22.1,24.2,,50.582,0.18448,0.023222,9.667,0.19171,0.021418,TWC,Three-way catalyst,N,,,N,No averaging
2015,Audi,ADX,AUDI,Q5,D3UF-Q5A,1,2.995,DADXJ03.03UF,Both,272,6,CTUC,A,Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4750,3.2,25.7,1,Not eqipped,DADX10022714,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0272,0.3,251,0.007,,0.0079,0.01,35.5,MPG,,,,,50.582,0.18448,0.023222,9.667,0.19171,0.021418,TWC,Three-way catalyst,N,,,N,No averaging
2015,Audi,ADX,AUDI,Q5,DFUB-Q5A,0,1.984,DADXT02.04UB,Truck,211,4,CPMA,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,3.76,30.3,1,Not eqipped,DADX10021373,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0254,0.46,358,0.026,0.003,0.0036,0.01,24.8,MPG,23.8,24.5,26.3,,35.969,0.49555,0.020079,-15.512,0.25682,0.018624,TWC,Three-way catalyst,N,,,N,No averaging
2015,Audi,ADX,AUDI,Q5,DFUB-Q5A,0,1.984,DADXT02.04UB,Truck,211,4,CPMA,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,3.76,30.3,1,Not eqipped,DADX10021451,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0073,0.11,230,0.006,,0.003,0.01,38.6,MPG,,,,,35.969,0.49555,0.020079,-15.512,0.25682,0.018624,TWC,Three-way catalyst,N,,,N,No averaging
2015,Audi,ADX,AUDI,Q5,DFUB-Q5A,1,1.984,DADXJ02.0FUB,Both,211,4,CPMA,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,3.76,30.3,1,Not eqipped,DADX10022545,MFR,No,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,0.0028,0.13,229,0.0034,,0.003,0.01,27.1,MPG,,,,,35.969,0.49555,0.020079,-15.512,0.25682,0.018624,TWC,Three-way catalyst,N,,,N,No averaging
2015,Audi,ADX,AUDI,Q5,DFUB-Q5A,1,1.984,DADXJ02.0FUB,Both,211,4,CPMA,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4500,3.76,30.3,1,Not eqipped,DADX10022548,MFR,No,21,Federal fuel 2-day exhaust (w/can load),38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,0.0139,0.163,357,0.0279,0,0.0061,0.01,17.4,MPG,16.3,16.8,19.6,,35.969,0.49555,0.020079,-15.512,0.25682,0.018624,TWC,Three-way catalyst,N,,,N,No averaging
2015,Audi,ADX,AUDI,Q5,E4UG-QAQ,0,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4750,3.08,24.7,1,Not eqipped,EADX10024442,MFR,No,11,Cold CO,19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0311,0.24,417,,,0.0052,,24.4,MPG,19.2,25.3,28.2,,46.243,0.47747,0.025672,-5.584,0.46991,0.022855,DPF,Diesel Particulate Filter,N,,,N,No averaging
2015,Audi,ADX,AUDI,Q5,E4UG-QAQ,0,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4750,3.08,24.7,1,Not eqipped,EADX10024442,MFR,No,11,Cold CO,19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0311,0.24,417,,,0.0052,,24.4,MPG,19.2,25.3,28.2,,46.243,0.47747,0.025672,-5.584,0.46991,0.022855,SCR,Selective Catalytic Reduction,N,,,N,No averaging
2015,Audi,ADX,AUDI,Q5,E4UG-QAQ,0,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4750,3.08,24.7,1,Not eqipped,EADX10024442,MFR,No,11,Cold CO,19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0311,0.24,417,,,0.0052,,24.4,MPG,19.2,25.3,28.2,,46.243,0.47747,0.025672,-5.584,0.46991,0.022855,OC,Oxidation catalyst,N,,,N,No averaging
2015,Audi,ADX,AUDI,Q5,E4UG-QAQ,0,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4750,3.08,24.7,1,Not eqipped,EADX10024445,MFR,No,95,SC03,19,Federal Cert Diesel 7-15 PPM Sulfur,SC03,0.0035,0,361,0.094,0.001,0.0029,,28.2,MPG,,,,,42.039,0.43406,0.023338,-6.205,0.42719,0.020778,OC,Oxidation catalyst,N,,,N,No averaging
2015,Audi,ADX,AUDI,Q5,E4UG-QAQ,0,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4750,3.08,24.7,1,Not eqipped,EADX10024445,MFR,No,95,SC03,19,Federal Cert Diesel 7-15 PPM Sulfur,SC03,0.0035,0,361,0.094,0.001,0.0029,,28.2,MPG,,,,,42.039,0.43406,0.023338,-6.205,0.42719,0.020778,SCR,Selective Catalytic Reduction,N,,,N,No averaging
2015,Audi,ADX,AUDI,Q5,E4UG-QAQ,0,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4750,3.08,24.7,1,Not eqipped,EADX10024445,MFR,No,95,SC03,19,Federal Cert Diesel 7-15 PPM Sulfur,SC03,0.0035,0,361,0.094,0.001,0.0029,,28.2,MPG,,,,,42.039,0.43406,0.023338,-6.205,0.42719,0.020778,DPF,Diesel Particulate Filter,N,,,N,No averaging
2015,Audi,ADX,AUDI,Q5,E4UG-QAQ,0,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4750,3.08,24.7,1,Not eqipped,EADX10024447,MFR,No,90,US06,19,Federal Cert Diesel 7-15 PPM Sulfur,US06,0.0006,0,358,0.036,0.002,0.0006,,28.4,MPG,19.1,33,,,42.039,0.43406,0.023338,-6.205,0.42719,0.020778,DPF,Diesel Particulate Filter,N,,,N,No averaging
2015,Audi,ADX,AUDI,Q5,E4UG-QAQ,0,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4750,3.08,24.7,1,Not eqipped,EADX10024447,MFR,No,90,US06,19,Federal Cert Diesel 7-15 PPM Sulfur,US06,0.0006,0,358,0.036,0.002,0.0006,,28.4,MPG,19.1,33,,,42.039,0.43406,0.023338,-6.205,0.42719,0.020778,SCR,Selective Catalytic Reduction,N,,,N,No averaging
2015,Audi,ADX,AUDI,Q5,E4UG-QAQ,0,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4750,3.08,24.7,1,Not eqipped,EADX10024447,MFR,No,90,US06,19,Federal Cert Diesel 7-15 PPM Sulfur,US06,0.0006,0,358,0.036,0.002,0.0006,,28.4,MPG,19.1,33,,,42.039,0.43406,0.023338,-6.205,0.42719,0.020778,OC,Oxidation catalyst,N,,,N,No averaging
2015,Audi,ADX,AUDI,Q5,E4UG-QAQ,0,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4750,3.08,24.7,1,Not eqipped,EADX10024794,MFR,No,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0234,0.34,356,0.031,0.001,0.015,0.01,28.5,MPG,26.2,28.6,30.6,,42.039,0.43406,0.023338,-6.205,0.42719,0.020778,DPF,Diesel Particulate Filter,N,,,N,No averaging
2015,Audi,ADX,AUDI,Q5,E4UG-QAQ,0,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4750,3.08,24.7,1,Not eqipped,EADX10024794,MFR,No,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0234,0.34,356,0.031,0.001,0.015,0.01,28.5,MPG,26.2,28.6,30.6,,42.039,0.43406,0.023338,-6.205,0.42719,0.020778,OC,Oxidation catalyst,N,,,N,No averaging
2015,Audi,ADX,AUDI,Q5,E4UG-QAQ,0,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4750,3.08,24.7,1,Not eqipped,EADX10024794,MFR,No,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.0234,0.34,356,0.031,0.001,0.015,0.01,28.5,MPG,26.2,28.6,30.6,,42.039,0.43406,0.023338,-6.205,0.42719,0.020778,SCR,Selective Catalytic Reduction,N,,,N,No averaging
2015,Audi,ADX,AUDI,Q5,E4UG-QAQ,0,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4750,3.08,24.7,1,Not eqipped,EADX10024795,MFR,No,3,HWFE,19,Federal Cert Diesel 7-15 PPM Sulfur,HWY,0.0019,0,231,0,0,0.0018,0.01,44,MPG,,,,,42.039,0.43406,0.023338,-6.205,0.42719,0.020778,SCR,Selective Catalytic Reduction,N,,,N,No averaging
2015,Audi,ADX,AUDI,Q5,E4UG-QAQ,0,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4750,3.08,24.7,1,Not eqipped,EADX10024795,MFR,No,3,HWFE,19,Federal Cert Diesel 7-15 PPM Sulfur,HWY,0.0019,0,231,0,0,0.0018,0.01,44,MPG,,,,,42.039,0.43406,0.023338,-6.205,0.42719,0.020778,OC,Oxidation catalyst,N,,,N,No averaging
2015,Audi,ADX,AUDI,Q5,E4UG-QAQ,0,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4750,3.08,24.7,1,Not eqipped,EADX10024795,MFR,No,3,HWFE,19,Federal Cert Diesel 7-15 PPM Sulfur,HWY,0.0019,0,231,0,0,0.0018,0.01,44,MPG,,,,,42.039,0.43406,0.023338,-6.205,0.42719,0.020778,DPF,Diesel Particulate Filter,N,,,N,No averaging
2015,Audi,ADX,AUDI,Q5,E4UG-QAQ,1,2.967,EADXJ03.04UG,Both,240,6,CPHB,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ration < 1,4750,3.08,24.7,1,Not eqipped,EADX10024444,MFR,No,90,US06,19,Federal Cert Diesel 7-15 PPM Sulfur,US06,0.0009,0,351,0.024,0.002,0.0008,,29,MPG,19.3,33.9,,,42.039,0.43406,0.023338,-6.205,0.42719,0.020778,DPF,Diesel Particulate Filter,N,,,N,No averaging
