After Hours Change (Realtime),Annualized Gain,Ask,Ask (Realtime),Ask Size,Average Daily Volume,Bid,Bid (Realtime),Bid Size,Book Value Per Share,Change,Change Change In Percent,Change From Fiftyday Moving Average,Change From Two Hundredday Moving Average,Change From Year High,Change From Year Low,Change In Percent,Change In Percent (Realtime),Change (Realtime),Commission,Currency,Days High,Days Low,Days Range,Days Range (Realtime),Days Value Change,Days Value Change (Realtime),Dividend Pay Date,Trailing Annual Dividend Yield,Trailing Annual Dividend Yield In Percent,Diluted E P S,E B I T D A,E P S Estimate Current Year,E P S Estimate Next Quarter,E P S Estimate Next Year,Ex Dividend Date,Fiftyday Moving Average,Shares Float,High Limit,Holdings Gain,Holdings Gain Percent,Holdings Gain Percent (Realtime),Holdings Gain (Realtime),Holdings Value,Holdings Value (Realtime),Last Trade Date,Last Trade Price Only,Last Trade (Realtime) With Time,Last Trade Size,Last Trade Time,Last Trade With Time,Low Limit,Market Capitalization,Market Cap (Realtime),More Info,Name,Notes,Oneyr Target Price,Open,Order Book (Realtime),P E G Ratio,P E Ratio,P E Ratio (Realtime),Percent Change From Fiftyday Moving Average,Percent Change From Two Hundredday Moving Average,Change In Percent From Year High,Percent Change From Year Low,Previous Close,Price Book,Price E P S Estimate Current Year,Price E P S Estimate Next Year,Price Paid,Price Sales,Revenue,Shares Owned,Shares Outstanding,Short Ratio,Stock Exchange,Symbol,Ticker Trend,Trade Date,Trade Links,Trade Links Additional,Two Hundredday Moving Average,Volume,Year High,Year Low,Year Range
,,,,100.0,33252.0,,,100.0,14.43,-0.08,,-0.0,0.02,-0.88,0.7,-0.0029,,,,,,,,,,,,,,,2040000000.0,,0.0,,,28.42,1815800000.0,,,,,,,,,28.42,,25.0,,,,59940000000.0,,,,,,,,0.0,,,-0.0001,0.0007000000000000001,-0.03,0.0253,,1.98,,,,1.27,47340000000.0,,2109163000.0,0.0,,,,,,,28.4,,,,
,,,,500.0,1015280.0,,,100.0,37.04,0.89,,2.35,4.83,-3.27,11.36,0.0194,,,,,,,,,,,,,,,1900000000.0,5.14,1.29,5.48,,44.4,200330000.0,,,,,,,,,46.75,,25222.0,,,,9930000000.0,,,,,52.67,,,0.59,,,0.053,0.1153,-0.0654,0.321,,1.24,9.1,8.53,,2.67,3640000000.0,,212318000.0,7.9,,,,,,,41.92,,,,
,,,,300.0,185731.0,,,200.0,1.26,0.14,,0.58,0.2,-6.64,1.67,0.0282,,,,,,,,,,,,,,,-26210000.0,-0.54,-0.16,-0.18,,4.52,13086000.0,,,,,,,,,5.1,,3020.0,,,,222390000.0,,,,,5.88,,,-0.43,,,0.12869999999999998,0.0398,-0.5656,0.4869,,3.93,,,,1.58,137290000.0,,43606000.0,4.0,,,,,,,4.9,,,,
,,,,12500.0,2063940.0,,,4700.0,1.18,-0.07,,-0.15,0.38,-1.66,1.3,-0.02,,,,,,,,,,,,,,,-72590000.0,-1.13,-0.38,-0.69,,3.58,54682000.0,,,,,,,,,3.43,,31957.0,,,,271530000.0,,,,,3.34,,,-0.31,,,-0.0406,0.1234,-0.3261,0.6103000000000001,,2.96,,,,0.15,1840000000.0,,79163000.0,5.6,,,,,,,3.05,,,,
,,,,200.0,2257300.0,,,100.0,41.4,0.19,,3.59,16.68,-1.99,41.06,0.0018,,,,,,,,,,,,,,,4740000000.0,7.19,1.84,8.04,,104.32,346377000.0,,,,,,,,,107.91,,101323.0,,,,37630000000.0,,,,,115.59,,,1.57,,,0.0344,0.18280000000000002,-0.0181,0.6142000000000001,,2.6,15.01,13.42,,0.65,58000000000.0,,348700000.0,1.9,,,,,,,91.23,,,,
,,,,500.0,7463.0,,,400.0,48.11,0.09,,-0.2,-0.2,-1.16,0.22,0.0034999999999999996,,,,,,,,,,,,,,,954300000.0,,0.0,,,25.74,54323000.0,,,,,,,,,25.54,,200.0,,,,1400000000.0,,,,,,,,0.0,,,-0.0077,-0.0077,-0.0434,0.0087,,0.53,,,,0.56,2510000000.0,,54895000.0,0.0,,,,,,,25.74,,,,
,,,,100.0,398060.0,,,100.0,48.11,-1.0,,2.32,12.59,-3.76,43.27,-0.0046,,,,,,,,,,,,,,,954300000.0,13.64,3.1,15.44,,215.38,54323000.0,,,,,,,,,217.7,,28477.0,,,,11950000000.0,,,,,254.0,,,1.02,,,0.0108,0.061399999999999996,-0.017,0.2481,,4.55,15.96,14.1,,4.78,2510000000.0,,54895000.0,2.5,,,,,,,205.11,,,,
,,,,100.0,15245.0,,,100.0,48.11,-0.32,,0.15,0.59,-0.41,4.91,-0.0118,,,,,,,,,,,,,,,954300000.0,,0.0,,,26.54,54323000.0,,,,,,,,,26.69,,100.0,,,,1470000000.0,,,,,,,,0.0,,,0.005699999999999999,0.0227,-0.0151,0.2254,,0.56,,,,0.59,2510000000.0,,54895000.0,0.0,,,,,,,26.1,,,,
,,,,100.0,2016880.0,,,100.0,41.47,-0.01,,1.53,4.38,-0.22,9.53,-0.0002,,,,,,,,,,,,,,,4740000000.0,6.01,1.54,6.41,,62.99,430103000.0,,,,,,,,,64.52,,164899.0,,,,28320000000.0,,,,,65.97,,,10.13,,,0.0244,0.0729,-0.0034000000000000002,0.17329999999999998,,1.56,10.74,10.07,,1.25,22610000000.0,,438903000.0,3.1,,,,,,,60.14,,,,
,,,,200.0,31011.0,,,300.0,41.47,0.0,,0.0,0.37,-0.42,1.73,0.0,,,,,,,,,,,,,,,4740000000.0,,0.0,,,25.26,430103000.0,,,,,,,,,25.26,,400.0,,,,11090000000.0,,,,,,,,0.0,,,0.0001,0.0149,-0.016399999999999998,0.0735,,0.61,,,,0.49,22610000000.0,,438903000.0,0.0,,,,,,,24.89,,,,
,,,,1900.0,199334.0,,,3800.0,20.13,0.15,,0.21,0.22,-1.09,1.6,0.008,,,,,,,,,,,,,,,0.0,,0.0,,,18.79,27995000.0,,,,,,,,,19.0,,11831.0,,,,539350000.0,,,,,19.86,,,0.0,,,0.011399999999999999,0.0116,-0.0543,0.092,,0.94,,,,4.11,130180000.0,,28387000.0,5.1,,,,,,,18.78,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,100.0,1114850.0,,,200.0,38.68,0.57,,-0.45,2.07,-11.46,6.16,0.0121,,,,,,,,,,,,,,,973300000.0,2.92,1.15,3.01,,48.17,76036000.0,,,,,,,,,47.72,,35375.0,,,,4219999999.9999995,,,,,46.16,,,1.7,,,-0.0094,0.0453,-0.1936,0.1482,,1.22,16.34,15.85,,0.43,9720000000.0,,88412000.0,13.3,,,,,,,45.65,,,,
,,,,100.0,2491640.0,,,7000.0,12.62,1.06,,1.73,3.04,-0.01,7.93,0.024900000000000002,,,,,,,,,,,,,,,1240000000.0,1.7,0.42,1.96,,41.82,334749000.0,,,,,,,,,43.55,,109881.0,,,,14620000000.0,,,,,44.64,,,2.16,,,0.0414,0.0751,-0.0002,0.2225,,3.37,25.62,22.22,,2.04,7000000000.0,,335810000.0,1.1,,,,,,,40.51,,,,
,,,,100.0,810913.0,,,100.0,31.63,0.61,,1.69,-1.49,-7.03,4.22,0.0122,,,,,,,,,,,,,,,1470000000.0,2.94,0.4,3.0,,49.03,118428000.0,,,,,,,,,50.72,,28538.0,,,,6070000000.0,,,,,50.57,,,3.69,,,0.0344,-0.0286,-0.1217,0.0908,,1.58,17.43,16.91,,1.11,5390000000.0,,119656000.0,1.8,,,,,,,52.21,,,,
,,,,1000.0,2612030.0,,,700.0,18.99,0.91,,-0.01,1.22,-12.71,8.05,0.0316,,,,,,,,,,,,,,,724510000.0,0.63,0.12,0.85,,29.71,213433000.0,,,,,,,,,29.7,,25458.0,,,,6360000000.0,,,,,38.37,,,3.01,,,-0.0003,0.042800000000000005,-0.2997,0.3718,,1.52,47.14,34.94,,3.25,1900000000.0,,214121000.0,0.8,,,,,,,28.48,,,,
,,,,100.0,126079.0,,,100.0,20.44,0.73,,-0.22,1.13,-3.5,6.07,0.0229,,,,,,,,,,,,,,,41720000.0,2.36,0.6,2.55,,32.87,16030000.0,,,,,,,,,32.65,,2379.0,,,,564880000.0,,,,,36.9,,,0.65,,,-0.006600000000000001,0.0359,-0.0968,0.2284,,1.56,13.83,12.8,,10.34,53390000.0,,17301000.0,3.1,,,,,,,31.52,,,,
,,,,2500.0,48095.0,,,3500.0,1.19,0.0,,0.05,0.06,-0.43,0.23,0.0,,,,,,,,,,,,,,,48240000.0,,0.0,,,1.11,20551000.0,,,,,,,,,1.16,,100.0,,,,64239999.99999999,,,,,2.0,,,0.0,,,0.048,0.0584,-0.2704,0.24730000000000002,,0.97,,,,0.06,1030000000.0,,55383000.0,0.1,,,,,,,1.1,,,,
,,,,100.0,642306.0,,,100.0,46.48,0.72,,-2.75,6.99,-9.86,24.93,0.0068000000000000005,,,,,,,,,,,,,,,1620000000.0,7.73,4.9,8.94,,109.7,135269000.0,,,,,,,,,106.95,,5549.0,,,,15400000000.0,,,,,117.8,,,1.19,,,-0.025,0.0699,-0.0844,0.304,,2.29,13.84,11.96,,0.95,16040000000.0,,144000000.0,4.2,,,,,,,99.96,,,,
,,,,100.0,667247.0,,,200.0,27.07,0.33,,0.96,3.25,-3.7,8.64,0.0085,,,,,,,,,,,,,,,0.0,2.74,0.68,3.25,,38.23,95630000.0,,,,,,,,,39.19,,18666.0,,,,4010000000.0,,,,,45.68,,,1.02,,,0.0252,0.09050000000000001,-0.08630000000000002,0.2828,,1.44,14.3,12.06,,3.79,1050000000.0,,102392000.0,2.9,,,,,,,35.94,,,,
,,,,300.0,989527.0,,,300.0,34.31,-0.13,,-1.44,8.93,-6.28,37.64,-0.0009,,,,,,,,,,,,,,,2660000000.0,6.49,1.65,7.32,,153.36,193103000.0,,,,,,,,,151.92,,35603.0,,,,32549999999.999996,,,,,151.19,,,1.96,,,-0.0094,0.062400000000000004,-0.039700000000000006,0.32939999999999997,,4.43,23.41,20.75,,3.12,10450000000.0,,214274000.0,4.4,,,,,,,142.99,,,,
,,,,900.0,372124.0,,,900.0,21.24,0.38,,0.27,2.57,-0.75,7.57,0.0167,,,,,,,,,,,,,,,0.0,2.01,0.48,2.26,,22.8,61933000.0,,,,,,,,,23.07,,17046.0,,,,1870000000.0,,,,,23.14,,,1.31,,,0.0116,0.1251,-0.0315,0.48840000000000006,,1.07,11.48,10.21,,2.27,808390000.0,,80983000.0,7.1,,,,,,,20.5,,,,
,,,,800.0,508911.0,,,1100.0,27.79,-0.12,,-5.08,-6.02,-12.43,5.21,-0.0011,,,,,,,,,,,,,,,969670000.0,4.85,1.22,5.3,,111.65,67490000.0,,,,,,,,,106.57,,19901.0,,,,8010000000.0,,,,,116.15,,,2.24,,,-0.0455,-0.0534,-0.1045,0.0514,,3.84,21.97,20.11,,1.52,5270000000.0,,75118000.0,3.2,,,,,,,112.59,,,,
,,,,64900.0,10060900.0,,,56700.0,-2.78,0.03,,0.32,-0.84,-6.77,0.98,0.006600000000000001,,,,,,,,,,,,,,,374400000.0,-0.38,-0.15,0.42,,4.28,174121000.0,,,,,,,,,4.6,,189241.0,,,,815190000.0,,,,,5.24,,,-2.41,,,0.0743,-0.154,-0.5954,0.2707,,,,10.95,,0.12,6510000000.0,,177215000.0,6.0,,,,,,,5.44,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,200.0,49023.0,,,100.0,29.98,-0.38,,4.33,13.38,-1.81,24.05,-0.0061,,,,,,,,,,,,,,,76840000.0,4.2,1.17,4.72,,57.65,9216000.0,,,,,,,,,61.98,,1939.0,,,,701680000.0,,,,,68.0,,,1.21,,,0.0751,0.2754,-0.028399999999999998,0.6341,,2.08,14.76,13.13,,0.84,839050000.0,,11321000.0,2.0,,,,,,,48.6,,,,
,,,,1000.0,924844.0,,,1000.0,6.15,0.14,,-0.06,-1.07,-4.66,0.78,0.024300000000000002,,,,,,,,,,,,,,,52720000.0,-0.09,-0.03,0.04,,5.95,126767000.0,,,,,,,,,5.89,,800.0,,,,750130000.0,,,,,7.83,,,-44.06,,,-0.0097,-0.1535,-0.44170000000000004,0.1526,,0.93,,147.25,,4.31,169940000.0,,127357000.0,5.2,,,,,,,6.96,,,,
,,,,1000.0,1506630.0,,,200.0,16.18,-0.21,,-1.34,5.67,-7.46,23.25,-0.0033000000000000004,,,,,,,,,,,,,,,1200000000.0,6.04,1.64,6.28,,65.28,122780000.0,,,,,,,,,63.94,,49578.0,,,,8390000000.000001,,,,,77.11,,,0.68,,,-0.020499999999999997,0.0974,-0.1045,0.5714,,3.97,10.59,10.18,,1.57,5370000000.0,,131284000.0,6.1,,,,,,,58.27,,,,
,,,,100.0,88927.0,,,100.0,16.0,0.47,,1.3,3.38,-0.61,8.3,0.0118,,,,,,,,,,,,,,,143400000.0,1.62,0.45,1.89,,38.92,28146000.0,,,,,,,,,40.22,,5057.0,,,,1280000000.0,,,,,42.0,,,1.95,,,0.0333,0.0919,-0.0149,0.26,,2.48,24.83,21.28,,1.7,745340000.0,,31799000.0,5.4,,,,,,,36.84,,,,
,,,,2700.0,1850500.0,,,600.0,17.42,-0.26,,4.5,1.81,-17.53,11.97,-0.0044,,,,,,,,,,,,,,,428680000.0,3.5,0.81,4.06,,54.25,111726000.0,,,,,,,,,58.75,,31370.0,,,,6590000000.0,,,,,57.07,,,1.87,,,0.08289999999999999,0.0318,-0.2298,0.2559,,3.39,16.79,14.47,,2.71,2450000000.0,,112155000.0,4.6,,,,,,,56.94,,,,
,,,,1100.0,6760290.0,,,2000.0,0.72,0.17,,0.2,0.64,-0.11,1.76,0.043899999999999995,,,,,,,,,,,,,,,983630000.0,0.22,0.02,0.3,,3.84,2739552000.0,,,,,,,,,4.04,,41414.0,,,,11230000000.0,,,,,4.16,,,0.0,,,0.050800000000000005,0.1875,-0.0265,0.7719,,5.35,18.36,13.47,,0.75,14260000000.0,,2780312000.0,0.9,,,,,,,3.4,,,,
,,,,300.0,25576700.0,,,100.0,9.42,-0.06,,-0.64,-2.3,-4.6,0.65,-0.0045000000000000005,,,,,,,,,,,,,,,3860000000.0,1.07,0.27,1.24,,13.79,1220154000.0,,,,,,,,,13.15,,852935.0,,,,16070000000.0,,,,,18.05,,,1.09,,,-0.04650000000000001,-0.1491,-0.25920000000000004,0.052000000000000005,,1.4,12.29,10.6,,0.67,24270000000.0,,1222305000.0,2.0,,,,,,,15.45,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,200.0,627269.0,,,100.0,16.12,-0.16,,2.55,8.57,-0.49,18.18,-0.0032,,,,,,,,,,,,,,,499800000.0,2.43,0.57,2.88,,47.57,75249000.0,,,,,,,,,50.12,,42434.0,,,,4230000000.0000005,,,,,53.43,,,2.06,,,0.0536,0.2064,-0.0097,0.5692,,3.12,20.63,17.4,,1.65,2580000000.0,,84486000.0,3.2,,,,,,,41.55,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,100.0,191635.0,,,100.0,24.67,0.08,,1.6,3.62,-1.15,8.55,0.0019,,,,,,,,,,,,,,,119600000.0,1.02,0.23,1.3,,40.93,45848000.0,,,,,,,,,42.53,,8336.0,,,,2080000000.0,,,,,53.6,,,3.06,,,0.0391,0.09300000000000001,-0.0263,0.2516,,1.72,41.7,32.72,,3.7,560000000.0,,48830000.0,6.8,,,,,,,38.91,,,,
,,,,100.0,2934.0,,,100.0,68.23,-15.43,,9.25,20.55,-34.27,114.74,-0.033,,,,,,,,,,,,,,,125890000.0,20.09,4.81,22.24,,442.73,3759000.0,,,,,,,,,451.98,,435.0,,,,2310000000.0,,,,,480.0,,,0.0,,,0.0209,0.047599999999999996,-0.0705,0.34020000000000006,,6.85,22.5,20.32,,11.88,200810000.0,,5106000.0,18.1,,,,,,,431.43,,,,
,,,,100.0,435484.0,,,100.0,48.43,0.74,,-2.21,5.52,-7.95,23.86,0.0078000000000000005,,,,,,,,,,,,,,,451890000.0,5.22,1.3,5.46,,97.22,70944000.0,,,,,,,,,95.01,,14871.0,,,,6840000000.0,,,,,101.0,,,2.2,,,-0.0227,0.0617,-0.0772,0.33530000000000004,,1.95,18.2,17.4,,9.33,727430000.0,,72033000.0,3.2,,,,,,,89.49,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,100.0,17282700.0,,,300.0,8.9,-1.56,,0.5,-11.02,-35.42,4.55,-0.0181,,,,,,,,,,,,,,,4790000000.0,2.2,0.6,2.83,,84.08,1032310000.0,,,,,,,,,84.58,,77514.0,,,,210380000000.0,,,,,109.83,,,1.31,,,0.006,-0.1153,-0.2952,0.056900000000000006,,9.68,38.45,29.89,,18.75,11430000000.0,,2487314000.0,4.0,,,,,,,95.6,,,,
,,,,200.0,50131.0,,,300.0,465.51,2.29,,5.34,29.73,-12.08,86.88,0.0047,,,,,,,,,,,,,,,1200000000.0,27.83,7.33,27.55,,480.54,15378000.0,,,,,,,,,485.88,,6223.0,,,,7780000000.0,,,,,1.0,,,2.04,,,0.0111,0.0652,-0.024300000000000002,0.2177,,1.04,17.43,17.64,,1.48,5230000000.0,,16003000.0,3.5,,,,,,,456.15,,,,
,,,,300.0,1109140.0,,,400.0,23.9,0.04,,-1.26,-2.15,-16.15,3.05,0.0013000000000000002,,,,,,,,,,,,,,,283600000.0,1.26,0.29,2.51,,31.43,107292000.0,,,,,,,,,30.17,,46601.0,,,,3280000000.0,,,,,40.5,,,1.59,,,-0.04,-0.0664,-0.34869999999999995,0.1125,,1.26,23.94,12.02,,0.77,4219999999.9999995,,108629000.0,6.0,,,,,,,32.32,,,,
,,,,200.0,712242.0,,,100.0,0.0,-0.2,,1.63,6.69,-0.92,17.43,-0.0033000000000000004,,,,,,,,,,,,,,,0.0,2.77,0.71,3.34,,59.61,,,,,,,,,,61.24,,22052.0,,,,,,,,,64.57,,,1.35,,,0.0273,0.1226,-0.0148,0.3979,,,22.11,18.34,,,,,,0.0,,,,,,,54.55,,,,
,,,,100.0,259276.0,,,300.0,35.27,0.26,,-1.3,-0.78,-7.9,7.64,0.005,,,,,,,,,,,,,,,312500000.0,3.16,0.53,3.4,,53.13,45322000.0,,,,,,,,,51.83,,5775.0,,,,2360000000.0,,,,,58.29,,,2.74,,,-0.0244,-0.0148,-0.1323,0.1729,,1.46,16.4,15.24,,2.07,1140000000.0,,45629000.0,4.1,,,,,,,52.61,,,,
,,,,600.0,25121.0,,,200.0,0.0,0.03,,0.07,0.21,-0.37,1.23,0.0022,,,,,,,,,,,,,,,0.0,,0.0,,,13.86,,,,,,,,,,13.93,,800.0,,,,,,,,,,,,0.0,,,0.0053,0.015600000000000001,-0.0259,0.0969,,,,,,,,,,0.0,,,,,,,13.72,,,,
,,,,100.0,469315.0,,,100.0,37.55,1.42,,12.93,21.28,-0.92,70.28,0.0047,,,,,,,,,,,,,,,1470000000.0,14.87,3.52,17.11,,287.89,61343000.0,,,,,,,,,300.82,,26209.0,,,,18890000000.0,,,,,316.9,,,1.33,,,0.0449,0.0761,-0.003,0.3048,,7.97,20.23,17.58,,3.55,5300000000.0,,62805000.0,5.2,,,,,,,279.54,,,,
,,,,300.0,86427.0,,,1200.0,0.0,-0.02,,-0.19,-0.39,-1.15,0.26,-0.0015,,,,,,,,,,,,,,,0.0,,0.0,,,13.58,,,,,,,,,,13.39,,227.0,,,,,,,,,,,,0.0,,,-0.013999999999999999,-0.0282,-0.0791,0.0198,,,,,,,,,,0.0,,,,,,,13.78,,,,
,,,,1600.0,12973.0,,,200.0,0.0,0.0,,0.18,0.71,-0.29,1.66,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,13.85,,,,,,,,,,14.03,,200.0,,,,,,,,,,,,0.0,,,0.013300000000000001,0.053099999999999994,-0.0203,0.1342,,,,,,,,,,0.0,,,,,,,13.32,,,,
,,,,2000.0,728121.0,,,100.0,2.84,-0.02,,0.17,-0.3,-1.66,0.38,-0.0163,,,,,,,,,,,,,,,104300000.0,0.4,0.0,0.7,,1.04,75216000.0,,,,,,,,,1.21,,23207.0,,,,107120000.0,,,,,6.0,,,0.0,,,0.16670000000000001,-0.19710000000000003,-0.5784,0.45780000000000004,,0.43,,,,0.06,1940000000.0,,88525000.0,3.7,,,,,,,1.51,,,,
,,,,1600.0,184819.0,,,1700.0,0.0,0.014,,-0.012,-0.329,-2.436,0.294,0.00111,,,,,,,,,,,,,,,0.0,,0.0,,,12.596,,,,,,,,,,12.584,,700.0,,,,,,,,,,,,0.0,,,-0.00098,-0.02545,-0.16218,0.02392,,,,,,,,,,0.0,,,,,,,12.913,,,,
,,,,25700.0,704547.0,,,3900.0,0.0,0.02,,0.11,0.16,-0.05,0.48,0.0026000000000000003,,,,,,,,,,,,,,,0.0,,0.0,,,7.59,,,,,,,,,,7.7,,2773.0,,,,,,,,,,,,0.0,,,0.0141,0.0215,-0.006500000000000001,0.0665,,,,,,,,,,0.0,,,,,,,7.54,,,,
,,,,100.0,328224.0,,,100.0,16.15,0.27,,1.9,4.69,-0.02,8.92,0.0087,,,,,,,,,,,,,,,0.0,2.05,0.48,2.34,,29.42,93395000.0,,,,,,,,,31.32,,2278.0,,,,3160000000.0,,,,,33.0,,,1.35,,,0.0647,0.17620000000000002,-0.0006,0.3982,,1.92,15.28,13.38,,15.39,203280000.0,,100756000.0,1.7,,,,,,,26.63,,,,
,,,,100.0,678019.0,,,100.0,31.0,0.63,,0.59,0.04,-7.66,8.45,0.0101,,,,,,,,,,,,,,,985900000.0,3.62,0.57,3.82,,62.55,110699000.0,,,,,,,,,63.14,,34930.0,,,,7000000000.0,,,,,66.67,,,3.2,,,0.0094,0.0006,-0.1082,0.1545,,2.02,17.44,16.53,,2.07,3350000000.0,,110935000.0,2.0,,,,,,,63.1,,,,
,,,,600.0,259240.0,,,600.0,0.0,0.03,,0.01,-0.1,-1.52,0.68,0.0033000000000000004,,,,,,,,,,,,,,,0.0,,0.0,,,9.12,,,,,,,,,,9.13,,640.0,,,,,,,,,,,,0.0,,,0.0013000000000000002,-0.0111,-0.1427,0.0805,,,,,,,,,,0.0,,,,,,,9.23,,,,
,,,,400.0,192563.0,,,500.0,0.0,0.05,,-0.07,-0.25,-1.65,0.39,0.006,,,,,,,,,,,,,,,0.0,,0.0,,,8.52,,,,,,,,,,8.45,,121.0,,,,,,,,,,,,0.0,,,-0.008199999999999999,-0.0285,-0.1634,0.0484,,,,,,,,,,0.0,,,,,,,8.7,,,,
,,,,1300.0,91340.0,,,300.0,0.0,0.11,,0.12,-0.04,-1.15,1.86,0.0055000000000000005,,,,,,,,,,,,,,,0.0,,0.0,,,20.12,,,,,,,,,,20.24,,418.0,,,,,,,,,,,,0.0,,,0.0059,-0.0018,-0.0538,0.1012,,,,,,,,,,0.0,,,,,,,20.28,,,,
,,,,200.0,242382.0,,,300.0,0.0,-0.03,,0.06,-0.41,-2.88,0.8,-0.0018,,,,,,,,,,,,,,,0.0,,0.0,,,16.29,,,,,,,,,,16.35,,700.0,,,,,,,,,,,,0.0,,,0.0038,-0.0244,-0.14980000000000002,0.0514,,,,,,,,,,0.0,,,,,,,16.76,,,,
,,,,1000.0,427584.0,,,200.0,39.28,0.1,,0.92,3.04,-0.13,7.42,0.0024,,,,,,,,,,,,,,,582030000.0,2.86,0.74,2.93,,40.68,93462000.0,,,,,,,,,41.6,,13531.0,,,,3990000000.0,,,,,43.29,,,-1.93,,,0.0226,0.0789,-0.0031,0.2172,,1.06,14.55,14.2,,1.63,2450000000.0,,96004000.0,2.2,,,,,,,38.56,,,,
,,,,300.0,1631250.0,,,400.0,7.79,-0.3,,0.09,0.12,-2.67,5.8,-0.009300000000000001,,,,,,,,,,,,,,,720100000.0,1.42,0.36,1.59,,31.86,150407000.0,,,,,,,,,31.95,,56008.0,,,,5750000000.0,,,,,37.2,,,1.26,,,0.0027,0.0038,-0.0771,0.2218,,4.14,22.5,20.09,,2.73,2130000000.0,,180053000.0,0.8,,,,,,,31.83,,,,
,,,,100.0,2408340.0,,,100.0,49.18,0.13,,1.3,4.01,-0.84,17.22,0.0018,,,,,,,,,,,,,,,5020000000.0,5.72,1.32,6.21,,70.73,414623000.0,,,,,,,,,72.03,,442741.0,,,,30000000000.0,,,,,74.05,,,1.85,,,0.0184,0.0589,-0.0115,0.31420000000000003,,1.46,12.59,11.6,,0.85,35240000000.0,,416426000.0,2.3,,,,,,,68.02,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,100.0,3442780.0,,,300.0,29.46,0.36,,-0.12,-1.04,-4.55,1.33,0.0177,,,,,,,,,,,,,,,0.0,1.94,0.48,2.26,,20.87,408468000.0,,,,,,,,,20.75,,33051.0,,,,9960000000.0,,,,,26.44,,,0.64,,,-0.005699999999999999,-0.0477,-0.17980000000000002,0.06849999999999999,,0.69,10.7,9.18,,1.5,6530000000.0,,479800000.0,5.1,,,,,,,21.79,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,200.0,2629.0,,,200.0,3.93,-0.05,,-0.04,0.1,-1.2,0.48,-0.018500000000000003,,,,,,,,,,,,,,,78040000.0,,0.0,,,2.82,17996000.0,,,,,,,,,2.78,,124.0,,,,183350000.0,,,,,,,,0.0,,,-0.013500000000000002,0.038700000000000005,-0.3015,0.20870000000000002,,0.72,,,,0.06,2880000000.0,,65954000.0,1.2,,,,,,,2.68,,,,
